id,dict_id,cate_id,cate_name,big_cate_id,big_cate_name,ownership_id,ownership_name,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,inspection_time_id,inspection_time,sampling_method_id,sampling_method,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,quant_qual_type,initial_reinspect,inspect_unit_qty,inspection_frequency_id,freq_count_text,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,inspection_rate_id,inspection_rate,sampling_qty,sampling_unit_id,sampling_unit,deduct_inventory,deduct_qty,deduct_unit_id,deduct_unit,inspection_tool,standard_requirement,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,exceed_plan,inspection_method,valid_begin_date,valid_end_date,main_image,sub_images,abnormal_result_id,abnormal_result,version,mat_info,assoc_type
373,BSYB0373,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,267±1,,,23,mm,266,268,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
374,BSYB0374,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,267±1,,,23,mm,266,268,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
375,BSYB0375,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,267±1,,,23,mm,266,268,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
376,BSYB0376,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,214±2,,,23,mm,212,216,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
377,BSYB0377,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,267±1,,,23,mm,266,268,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
378,BSYB0378,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,272±2,,,23,mm,270,274,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
379,BSYB0379,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,272±2,,,23,mm,270,274,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
380,BSYB0380,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,20,位置⑤长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,272±2,,,23,mm,270,274,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
381,BSYB0381,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,267±1,,,23,mm,266,268,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
382,BSYB0382,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,267±1,,,23,mm,266,268,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
383,BSYB0383,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,267±1,,,23,mm,266,268,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
384,BSYB0384,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,214±2,,,23,mm,212,216,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
385,BSYB0385,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,267±1,,,23,mm,266,268,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
386,BSYB0386,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,272±2,,,23,mm,270,274,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
387,BSYB0387,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,272±2,,,23,mm,270,274,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
388,BSYB0388,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,20,位置⑤长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,272±2,,,23,mm,270,274,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
389,BSYB0389,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±1,,,23,mm,39,41,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
390,BSYB0390,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±1,,,23,mm,39,41,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
391,BSYB0391,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±1,,,23,mm,39,41,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
392,BSYB0392,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±2,,,23,mm,38,42,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
393,BSYB0393,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±1,,,23,mm,39,41,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
394,BSYB0394,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±2,,,23,mm,38,42,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
395,BSYB0395,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±2,,,23,mm,38,42,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
396,BSYB0396,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,21,位置⑥长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,40±2,,,23,mm,38,42,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
397,BSYB0397,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±1,,,23,mm,39,41,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
398,BSYB0398,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±1,,,23,mm,39,41,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
399,BSYB0399,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±1,,,23,mm,39,41,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
400,BSYB0400,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±2,,,23,mm,38,42,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
401,BSYB0401,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±1,,,23,mm,39,41,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
402,BSYB0402,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±2,,,23,mm,38,42,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
403,BSYB0403,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±2,,,23,mm,38,42,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
404,BSYB0404,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,21,位置⑥长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,9,17,张,1,9,17,张,直尺,40±2,,,23,mm,38,42,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
405,BSYB0405,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,402±1,,,23,mm,401,403,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
406,BSYB0406,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,402±1,,,23,mm,401,403,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
407,BSYB0407,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,402±1,,,23,mm,401,403,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
408,BSYB0408,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,3,17,张,1,3,17,张,直尺,321±5,,,23,mm,316,326,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
409,BSYB0409,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,3,17,张,1,3,17,张,直尺,402±1,,,23,mm,401,403,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
410,BSYB0410,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,3,17,张,1,3,17,张,直尺,406±2,,,23,mm,404,408,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
411,BSYB0411,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,3,17,张,1,3,17,张,直尺,406±2,,,23,mm,404,408,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
412,BSYB0412,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,22,位置⑦长度,8,YC00000008,1,2,到货检测,1,,4,储运采购部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,3,17,张,1,3,17,张,直尺,406±2,,,23,mm,404,408,0,1,若有不合格，取同一检测单元9张进行复检。,每次到货每3万张随机抽检3张，不足3万张按照3万张标准进行抽样检测。用直尺测量图示中相应位置尺寸。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
413,BSYB0413,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,402±1,,,23,mm,401,403,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
414,BSYB0414,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,402±1,,,23,mm,401,403,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
415,BSYB0415,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,402±1,,,23,mm,401,403,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
416,BSYB0416,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,,,,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,321±5,,,23,mm,316,326,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
417,BSYB0417,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,402±1,,,23,mm,401,403,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
418,BSYB0418,59,纸箱,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,22,位置⑦长度,36,YF00000026,1,2,到货检测,1,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:17,,,,44,批次,,,9,17,张,1,9,17,张,直尺,406±2,,,23,mm,404,408,0,1,若仍有不合格，则判定该批次检测不合格。,从初检问题检测单元中取9张进行复检。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
