id,dict_id,standard_level_id,standard_level_name,process_post_id,process_post_name,process_node,check_object_name,goods_cate_id,goods_cate_name,mat_name,mat_code,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,inner_outer_inspection,quant_qual_type,initial_reinspect,sampling_check_position_id,sampling_check_position_name,inspection_cycle_id,inspection_cycle_name,inspect_unit_qty,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,push_system,start_time,can_skip_day,calculate_id,calculate_name,sampling_qty,sampling_unit_id,sampling_unit,inspection_frequency_id,inspection_frequency,inspection_rate_id,inspection_rate,inspection_tool,parameter_standard,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,abnormal_result_id,abnormal_result,exceed_plan,inspection_method,valid_begin_date,valid_end_date,is_sync,version,assoc_type
130,CMZI0130,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,112,GF00000016,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
131,CMZI0131,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,112,GF00000016,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
132,CMZI0132,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,112,GF00000016,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
133,CMZI0133,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,113,GF00000017,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,4,6,,1次/CIP,/,皱纹度(%)≤30,,,26,%,0,30,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
134,CMZI0134,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,65,GC00000026,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,14,复检,若有不合格，进行复检。,使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
135,CMZI0135,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,65,GC00000026,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,14,复检,若有不合格，进行复检。,使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
136,CMZI0136,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,65,GC00000026,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,14,复检,若有不合格，进行复检。,使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
137,CMZI0137,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,65,GC00000026,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,4,6,,1次/班,/,皱纹度(%)≤30,,,26,%,0,30,0,1,14,复检,若有不合格，进行复检。,使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
138,CMZI0138,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,114,GF00000018,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
139,CMZI0139,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,114,GF00000018,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
140,CMZI0140,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,114,GF00000018,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,14,18,,1次/班,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
141,CMZI0141,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,115,GF00000019,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,4,6,,1次/班,/,皱纹度(%)≤30,,,26,%,0,30,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
142,CMZI0142,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,45,纯净度,66,GC00000027,1,5,品管部,5,品管部,1,2,1,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,0,,,1,单次,,,,11,大于等于1,,1次/批,目测,无正常视力可见外来杂质、汁液均匀、澄清无分层,23,有杂质/汁液不均匀/汁液浑浊/汁液分层,,,,,,1,14,复检,若有不合格，进行复检。,洁净烧杯观察,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
143,CMZI0143,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,45,纯净度,116,GF00000020,1,5,品管部,5,品管部,1,2,2,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,0,,,1,单次,,,,11,大于等于1,,1次/批,目测,无正常视力可见外来杂质、汁液均匀、澄清无分层,23,有杂质/汁液不均匀/汁液浑浊/汁液分层,,,,,,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,洁净烧杯观察,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
144,CMZI0144,8,基地标准,7,灌装,灌装,CIP过程,,,,,,,,,107,CIP效果,119,无,1,5,品管部,5,品管部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,化验员参与项目检测与检测,,,1,,,1,单次,,,,,,,1次/CIP,/,卫生指标合格,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查、空气洁净度检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
145,CMZI0145,8,基地标准,7,灌装,灌装,灌装和封口机,,,,,,,,,110,泼料情况,119,无,1,6,生产部,6,生产部,1,2,1,9,灌装间,4,随机检测,,3,1,139,,2026-06-24 17:47:32,,,,,,0,,,1,单次,,,,,,,,/,无异常,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视观察,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
146,CMZI0146,8,基地标准,7,灌装,灌装,本工序设备,,,,,,,,,111,设备运转,119,无,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,,,,1次/班,/,无异常,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
147,CMZI0147,8,基地标准,7,灌装,灌装,作业区域,,,,,,,,,112,环境卫生,119,无,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,,,,1次/班,/,整洁、无卫生死角,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
148,CMZI0148,8,基地标准,7,灌装,灌装,灌装操作工,,,,,,,,,113,人员卫生,119,无,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,,,,1次/班,/,"整洁、无违章
洁净间卫生及操作规范",,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
149,CMZI0149,8,基地标准,7,灌装,灌装,灌装工序,,,,,,,,,114,安全隐患,119,无,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,,,,1次/班,/,可控状态,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视观察，手感，耳听,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
150,CMZI0150,7,集团标准,5,打码,罐底打码,打码后产品,,,,,Q/RW-TS-001-2023,,,,46,罐体外观,67,GC00000028,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,1,,,1,单次,,,,11,大于等于1,,1次/批,/,无印刷缺陷；无变形、划痕、皱褶，涂膜破损，无内压偏高或偏低、无倒罐及异盖、表面无明显残水等,24,印刷缺陷/变形/划痕/皱褶/涂膜破损/内压偏高/内压偏低/倒罐/异盖/表面明显残水/其他,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,感官检查，每10分钟抽取6罐进行检测,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
151,CMZI0151,7,集团标准,5,打码,罐底打码,冷却循环水,,,,,Q/RW-TS-001-2023,,,,115,水质及pH值,68,GC00000029,1,6,生产部,5,品管部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,PH由化验员协助测量,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,无异常,,,,,5.0,8.0,1,1,14,复检,若有不合格，进行复检。,检验仪器；感官检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
152,CMZI0152,7,集团标准,5,打码,罐底打码,冷却循环水,,,,,Q/RW-TS-001-2023,,,,115,水质及pH值,117,GF00000021,1,6,生产部,5,品管部,1,1,2,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,PH由化验员协助测量,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,无异常,,,,,5.0,8.0,1,1,15,不合格,若有不合格，按照异常处理流程处理。,检验仪器；感官检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
153,CMZI0153,7,集团标准,5,打码,罐底打码,打码后产品,,,,,Q/RW-TS-001-2023,,,,44,卷封外观质量,67,GC00000028,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,1,,,1,单次,,,,11,大于等于1,,1次/批,/,无异常,25,卷边不完全/跳封/假封/快口/锐边/牙齿/铁舌/垂唇/双线/碎裂/大塌边/填料挤出/拉环上翘,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,感官检查，每10分钟抽取6罐进行检测,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
154,CMZI0154,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,69,GC00000030,1,6,生产部,6,生产部,1,1,1,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,44,批次,0,,,1,单次,,,,15,25,,1次/批,电子天平,单罐≥245mL,,,19,mL,245.0,,1,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,用精确度为0.1g的电子天平称量，根据重量换算,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
155,CMZI0155,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,119,无,1,6,生产部,6,生产部,1,1,1,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,44,批次,0,,,2,系统累计,,,,,,,,电子天平,平均≥250mL,,,19,mL,250.0,,1,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,用精确度为0.1g的电子天平称量，根据重量换算,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
156,CMZI0156,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,119,无,1,6,生产部,6,生产部,1,1,1,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,44,批次,0,,,2,系统累计,,,,,,,,电子天平,70%以上产品≥250mL,,,19,mL,250.0,,1,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,用精确度为0.1g的电子天平称量，根据重量换算,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
157,CMZI0157,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,70,GC00000031,1,5,品管部,5,品管部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,量杯,单罐≥245mL,,,19,mL,245.0,,1,1,14,复检,若有不合格，进行复检。,在室温下，将样品倒入260mL专用检验量瓶中。读数时，视线与液面平齐。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
158,CMZI0158,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,118,GF00000022,1,5,品管部,5,品管部,1,1,2,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,量杯,单罐≥245mL,,,19,mL,245.0,,1,1,13,调试,若有不合格，按照异常处理流程处理。,在室温下，将样品倒入260mL专用检验量瓶中。读数时，视线与液面平齐。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
159,CMZI0159,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,119,无,1,5,品管部,5,品管部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,2,系统累计,,,,,,,,量杯,平均≥250mL,,,19,mL,250.0,,1,1,13,调试,若有不合格，按照异常处理流程处理。,在室温下，将样品倒入260mL专用检验量瓶中。读数时，视线与液面平齐。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
160,CMZI0160,7,集团标准,5,打码,罐底打码,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,119,无,1,5,品管部,5,品管部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,2,系统累计,,,,,,,,量杯,70%以上产品≥250mL,,,19,mL,250.0,,1,1,13,调试,若有不合格，按照异常处理流程处理。,在室温下，将样品倒入260mL专用检验量瓶中。读数时，视线与液面平齐。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
161,CMZI0161,7,集团标准,5,打码,罐底打码,内压检测,,,,,Q/RW-TS-001-2023,,,,117,罐内压力,70,GC00000031,1,5,品管部,5,品管部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,参考指标,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,内压检测仪,-0.020～0.010MPa(20～25℃),,,31,MPa,-0.020,0.010,3,1,13,调试,若有不合格，按照异常处理流程处理。,在20～25℃温度范围内，使用内压检测仪进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
162,CMZI0162,7,集团标准,5,打码,罐底打码,倒罐检测,,,,,Q/RW-TS-001-2023,,,,118,倒罐检测,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,/,"每班接班时1次，4小时后1次，用倒罐进
行验证，要求均能报警。",,,,,,,0,1,13,调试,若有不合格，按照异常处理流程处理。,检罐测试,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
163,CMZI0163,7,集团标准,5,打码,罐底打码,产品降温,,,,,Q/RW-TS-001-2023,,,,119,罐身温度,71,GC00000032,1,6,生产部,6,生产部,1,1,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/批,/,35℃~45℃,,,28,℃,35,45,0,1,13,调试,若有不合格，按照异常处理流程处理。,红外线测温,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
164,CMZI0164,7,集团标准,5,打码,罐底打码,喷码,,,,,Q/RW-TS-001-2023,,,,47,打码质量,71,GC00000032,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/批,/,"罐底墨码打印于产品底部蓝点下方，且左右
居中，清晰准确，附着力强、不掉墨、不褪色",26,位置错误/未居中/模糊/信息错误/附着力弱/掉墨/褪色,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查，手感；手指来回用力擦10次,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
165,CMZI0165,7,集团标准,5,打码,罐底打码,喷码,,,,,Q/RW-TS-001-2023,,,,47,打码质量,72,GC00000033,1,5,品管部,5,品管部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,/,"罐底墨码打印于产品底部蓝点下方，且左右
居中，清晰准确，附着力强、不掉墨、不褪色",26,位置错误/未居中/模糊/信息错误/附着力弱/掉墨/褪色,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查，手感；手指来回用力擦10次,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
166,CMZI0166,7,集团标准,5,打码,灌装,液位检测,,,,,Q/RW-TS-001-2023,,,,116,产品液位,119,无,1,,,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,/,使用样罐进行液位检测仪击打器准确率的验证，验证3遍，每遍都要混在产品进行；频次：每班接班时1次，4小时后1次,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,每班使用样罐进行检测,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
167,CMZI0167,7,集团标准,5,打码,罐底打码,内压检测,,,,,Q/RW-TS-001-2023,,,,120,内压打检,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,广东基地没有做此项检测，无相关设备,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,/,每班接班1次，4小时后一次，用内压偏高样罐及双底盖样罐分别进行检测，要求能全部剔除,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,检罐测试,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
168,CMZI0168,7,集团标准,5,打码,罐底打码,异盖检测,,,,,Q/RW-TS-001-2023,,,,121,顶盖印刷,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,双底盖每班接班检测一次,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,/,每班接班时1次，4小时后1次，用异盖罐进行验证，要求均能报警,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,检罐测试,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
169,CMZI0169,7,集团标准,5,打码,罐底打码,墨码机,,,,,Q/RW-TS-001-2023,,,,48,参数,119,无,1,6,生产部,6,生产部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,/,检查墨码机参数设置，确认正确；夜班整点时停机确认日期跳转。备用墨码机上线使用编写资料需巡检员对过程进行复核,27,参数错误/整点未跳转,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
170,CMZI0170,7,集团标准,5,打码,罐底打码,二维码,,,,,Q/RW-TS-001-2023,,,,49,二维码打检,73,GC00000034,1,5,品管部,5,品管部,1,2,1,7,打码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,/,蓝点完整，无偏移、杂质，每批产品更改批次号后需与运维方确认，以确保二维码信息内容与批次信息内容一致。,28,蓝点不完整/蓝点变形/蓝点偏移/蓝点表面有油污/蓝点有异物/二维码位置错误/二维码完整/二维码变形/二维码扫读异常,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
171,CMZI0171,7,集团标准,5,打码,罐底打码,防伪注胶,,,,,Q/RW-TS-001-2023,,,,50,顶盖防伪,74,GC00000035,1,6,生产部,6,生产部,1,2,1,7,打码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,0,,,1,单次,,,,11,大于等于1,,1次/批,目测、触觉、激光笔,注胶无拉丝、拖尾、胶点面积≥2/3铆钉面积、附着力强、轻抠不脱落；≥10罐/每小时,29,拉丝/拖尾/胶点面积不足/附着力弱,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视、激光笔,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
172,CMZI0172,7,集团标准,5,打码,罐底打码,防伪注胶,,,,,Q/RW-TS-001-2023,,,,50,顶盖防伪,75,GC00000036,1,5,品管部,5,品管部,1,2,1,7,打码区,2,定期检测,1,3,1,139,,2026-06-24 17:47:32,,,,44,批次,1,,,1,单次,,,,11,大于等于1,,1次/批,目测、触觉、激光笔,注胶无拉丝、拖尾、胶点面积≥2/3铆钉面积、附着力强、轻抠不脱落；≥10罐/每小时,29,拉丝/拖尾/胶点面积不足/附着力弱,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视、激光笔,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
173,CMZI0173,7,集团标准,5,打码,外箱打码,激光机,,,,,Q/RW-TS-001-2023,,,,48,参数,76,GC00000037,1,6,生产部,6,生产部,1,2,1,"18,3","外箱打码区,包装区",2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/班,目测,接班对激光机时间与外箱码时间确认一致；夜班整点时停机确认日期跳转，并对日期跳转后开机第一箱开箱检查，确认罐底码日期与外箱码日期一致,30,激光机时间与外箱码时间不一致/跨天不跳转/罐码与箱码时间不一致,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
174,CMZI0174,7,集团标准,5,打码,外箱打码,激光机,,,,,Q/RW-TS-001-2023,,,,48,参数,77,GC00000038,1,5,品管部,5,品管部,1,2,1,"18,3","外箱打码区,包装区",2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,/,核对二维码可扫读，二维码信息与箱码信息需一致,31,二维码扫读异常/二维码信息与箱码信息不一致,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
